title,resolution,emdb_id,fitted_pdbs,xref_UNIPROTKB,xref_ALPHAFOLD,Q-score,atom_inclusion,recommended_contour_level
Structure of ribosomal complex bound with Rbg1/Tma46,3.23,EMD-24652,7rr5,"A0A6A5Q867,A0A6L1BCL1,A0A6L0YTI6,A0A6L1AIT6,P14120,A0A6A5Q3W0,A0A6A5PV92,A0A6A5Q0E8,A0A6A5PWF7,A0A6L0YFM5,A0A6L0ZQQ7,A0A6A5Q1H1,A0A6A5PYM2,A0A6L0Z3Q0,P05738,A0A6A5PWR1,A0A1L4AA68,A0A6L1AF71,A0A6A5PUZ5,P05745,A0A7I9GPQ3,A0A6A5PY83,A0A6L1B1T2,A0A6A5Q0W8,A0A6A5Q3Q1,A0A7I9BRN0,A0A6L0ZZW6,A0A6A5Q700,P35997,P0CX82,A0A6L0YSM0,A0A6L1A1E1,P0C0V8,A0A6L0ZFW3,A0A6A5PVE9,A0A6L1C3H0,A0A6A5Q6F2,A0A6V8RJA7,A0A6L1BWT3,P0CX23,A0A6L0Z4W4,A0A6L1AMY1,A0A6L1BIE7,A0A6A5PSE9,A0A6A5Q275,A0A6A5Q8I3,A0A6L0YFR2,A0A6A5PT43,A0A6L1A7F6,A0A6A5Q1M9,A0A6L0YMX6,P0CX86,A0A6L1BLL7,A0A6L0ZD57,P0CX25,A0A6A5PRY4,P36105,A0A6A5PZ18,P17076,P05743,A0A6L0ZM59,A0A6L1B5X0,A0A6V8S9K0,A0A6L0YQ58,A0A6A5PUL8,A0A6L1BJ04,A0A6A5PWT7,A0A6A5PWZ9,A0A6L1ASX0,A0A6L0ZDK5,A0A6L0Z7E4,A0A6A5Q627,A0A6L1ACT7,P05748,A0A6L1AUB6,A0A6L1BKH8,A0A6L0Y8L2,A0A6A5PU37,A0A6L0ZRP4","A0A6A5Q867,A0A6L1BCL1,A0A6L1AIT6,P14120,A0A6A5Q3W0,A0A6A5PV92,A0A6A5Q0E8,A0A6A5PWF7,A0A6L0YFM5,A0A6L0ZQQ7,A0A6A5Q1H1,A0A6A5PYM2,A0A6L0Z3Q0,P05738,A0A6A5PWR1,A0A1L4AA68,A0A6L1AF71,A0A6A5PUZ5,P05745,A0A7I9GPQ3,A0A6A5PY83,A0A6L1B1T2,A0A6A5Q0W8,A0A6A5Q3Q1,A0A7I9BRN0,A0A6L0ZZW6,A0A6A5Q700,P35997,P0CX82,A0A6L0YSM0,A0A6L1A1E1,P0C0V8,A0A6L0ZFW3,A0A6A5PVE9,A0A6L1C3H0,A0A6A5Q6F2,A0A6V8RJA7,A0A6L1BWT3,P0CX23,A0A6L0Z4W4,A0A6L1AMY1,A0A6L1BIE7,A0A6A5PSE9,A0A6A5Q275,A0A6A5Q8I3,A0A6L0YFR2,A0A6A5PT43,A0A6L1A7F6,A0A6A5Q1M9,A0A6L0YMX6,P0CX86,A0A6L1BLL7,A0A6L0ZD57,P0CX25,A0A6A5PRY4,P36105,A0A6A5PZ18,P17076,P05743,A0A6L0ZM59,A0A6L1B5X0,A0A6V8S9K0,A0A6L0YQ58,A0A6A5PUL8,A0A6L1BJ04,A0A6A5PWT7,A0A6A5PWZ9,A0A6L1ASX0,A0A6L0ZDK5,A0A6L0Z7E4,A0A6A5Q627,A0A6L1ACT7,P05748,A0A6L1AUB6,A0A6L1BKH8,A0A6L0Y8L2,A0A6A5PU37,A0A6L0ZRP4",0.437,0.905,0.003
Nog1-TAP associated immature ribosomal particle population C from S. cerevisiae,3.1,EMD-12905,7ohq,"P05738,P38779,P40078,Q08746,P05740,Q02892,P05749,Q02753,P38061,P0C2H8,P05737,P04456,P87262,P53927,Q12690,P04650,Q02326,P33201,P14120,P05745,Q12080,P38202,P36160,P49167,P0CX49,P14126,P0CX84,P0CX41,Q07915,P49166,P40693,Q12522,P0CX45,P53188,P05744,P25382,P26321,P0CX82,P53261,P0CX25,P53742,P10664,P36105,P05748,P0C2H6,P40010,P17076,P0C0W9,P05743,P02406,P26784,P0CX23","P05738,P38779,P40078,Q08746,P05740,Q02892,P05749,Q02753,P38061,P0C2H8,P05737,P04456,P87262,P53927,Q12690,P04650,Q02326,P33201,P14120,P05745,Q12080,P38202,P36160,P49167,P0CX49,P14126,P0CX84,P0CX41,Q07915,P49166,P40693,Q12522,P0CX45,P53188,P05744,P25382,P26321,P0CX82,P53261,P0CX25,P53742,P10664,P36105,P05748,P0C2H6,P40010,P17076,P0C0W9,P05743,P02406,P26784,P0CX23",0.417,0.874,0.021
Nog1-TAP associated immature ribosomal particle population B from S. cerevisiae,3.4,EMD-12892,7oh3,"P05738,P40078,Q08746,P05740,Q02892,P05749,Q02753,P38061,P0C2H8,P05737,P04456,P87262,Q12690,P04650,Q02326,P33201,P14120,P05745,P38202,P36160,P49167,P0CX49,P14126,P0CX84,P0CX41,Q07915,P49166,Q12522,P0CX45,P53188,P05744,P25382,P26321,P0CX82,P0CX25,P53742,P10664,P36105,P05748,P0C2H6,P40010,P17076,P0C0W9,P05743,P02406,P26784,P0CX23","P05738,P40078,Q08746,P05740,Q02892,P05749,Q02753,P38061,P0C2H8,P05737,P04456,P87262,Q12690,P04650,Q02326,P33201,P14120,P05745,P38202,P36160,P49167,P0CX49,P14126,P0CX84,P0CX41,Q07915,P49166,Q12522,P0CX45,P53188,P05744,P25382,P26321,P0CX82,P0CX25,P53742,P10664,P36105,P05748,P0C2H6,P40010,P17076,P0C0W9,P05743,P02406,P26784,P0CX23",0.416,0.859,0.026
Nog1-TAP associated immature ribosomal particle population A from S. cerevisiae,3.1,EMD-12866,7of1,"P05738,P40078,P05740,Q02892,P05749,Q02753,P38061,P0C2H8,P05737,P04456,P87262,Q12690,P04650,Q02326,P33201,P14120,P05745,P49167,P0CX49,P14126,P0CX84,P0CX41,Q07915,P49166,Q12522,P0CX45,P05744,P0CX82,P0CX25,P53742,P10664,P36105,P05748,P0C2H6,P17076,P05743,P02406,P26784,P0CX23","P05738,P40078,P05740,Q02892,P05749,Q02753,P38061,P0C2H8,P05737,P04456,P87262,Q12690,P04650,Q02326,P33201,P14120,P05745,P49167,P0CX49,P14126,P0CX84,P0CX41,Q07915,P49166,Q12522,P0CX45,P05744,P0CX82,P0CX25,P53742,P10664,P36105,P05748,P0C2H6,P17076,P05743,P02406,P26784,P0CX23",0.411,0.89,0.016
Cryo-EM structure of 90S small ribosomal precursors complex with the DEAH-box RNA helicase Dhr1 (State F),4.0,EMD-30574,7d4i,"Q12460,Q12277,P42945,P25359,P38333,Q06506,Q08492,Q02354,Q06679,P0CX29,Q05946,Q05022,P06367,P40470,P0CX51,P47047,Q08162,P25368,P0CX55,P40055,P53276,P38801,P07280,Q04177,Q12220,P0CX35,Q05636,P46948,Q04305,P0CX39,P33750,P53254,Q12136,Q12035,P48240,P53725,Q08285,Q02931,P26786,P0CX47,Q3E7X9,P33442,Q05498,P38792,P32899,P53859,P47083,Q12149,Q99207,Q08965,P0CX37,P39990,P53941,P38882,P53256,P34247,P35997,P15646,P05756,O13516,P26783,Q04500,Q3E7Y3,Q12499,P40362,Q06512,P0CX31,P25635,Q06078,Q04217,P35194,Q06287,Q08096","Q12460,Q12277,P42945,P25359,P38333,Q06506,Q08492,Q02354,Q06679,P0CX29,Q05946,Q05022,P06367,P40470,P0CX51,P47047,Q08162,P25368,P0CX55,P40055,P53276,P38801,P07280,Q04177,Q12220,P0CX35,Q05636,P46948,Q04305,P0CX39,P33750,P53254,Q12136,Q12035,P48240,P53725,Q08285,Q02931,P26786,P0CX47,Q3E7X9,P33442,Q05498,P38792,P32899,P53859,P47083,Q12149,Q99207,Q08965,P0CX37,P39990,P53941,P38882,P53256,P34247,P35997,P15646,P05756,O13516,P26783,Q04500,Q3E7Y3,Q12499,P40362,Q06512,P0CX31,P25635,Q06078,Q04217,P35194,Q06287,Q08096",0.339,0.472,0.025
"Cryo-EM structure of the human SSU processome, state post-A1",2.7,EMD-23938,7mqa,"Q9H6R4,Q14692,P08708,P62241,Q15269,P62081,Q9Y324,Q9UNX4,P62263,P42677,P62701,Q9Y2X3,O00566,P62244,Q9NV06,P62753,P39019,Q9BVJ6,P62847,O75691,P62280,Q86WX3,Q12788,Q9NV31,Q969X6,P62277,P55769,O15213,Q9NRX1,Q9NYH9,O00567,P62249,Q5QJE6,P62266,Q8IWA0,Q9NQZ2,Q01780,Q9Y3A2,P62979,Q15061,Q8IY37,P46782,Q9UNQ2,P22087,Q9H583,Q9UMY1,Q8TED0,Q9Y3A4,Q92979,Q8NI36,Q9Y5J1,Q9Y2P8,Q13895,O43818,Q96G21,P61247,P25398,P62857,P46781","Q9H6R4,Q14692,P08708,P62241,Q15269,P62081,Q9Y324,Q9UNX4,P62263,P42677,P62701,Q9Y2X3,O00566,P62244,Q9NV06,P62753,P39019,Q9BVJ6,P62847,P62280,Q86WX3,Q12788,Q9NV31,Q969X6,P62277,P55769,O15213,Q9NRX1,Q9NYH9,O00567,P62249,Q5QJE6,P62266,Q8IWA0,Q9NQZ2,Q01780,Q9Y3A2,P62979,Q15061,Q8IY37,P46782,Q9UNQ2,P22087,Q9H583,Q9UMY1,Q8TED0,Q9Y3A4,Q92979,Q8NI36,Q9Y5J1,Q9Y2P8,Q13895,O43818,Q96G21,P61247,P25398,P62857,P46781",0.526,0.812,3.28
"Cryo-EM structure of the human SSU processome, state pre-A1",3.6,EMD-23936,7mq8,"Q9H6R4,P08708,P62241,Q15269,P62081,Q9Y324,Q9UNX4,P62263,P42677,P62701,Q9NY61,Q9Y2X3,O00566,P62244,Q9NV06,P62753,Q9BVJ6,P62847,O75691,P62280,Q12788,Q9BSC4,Q9NV31,Q969X6,P62277,P55769,O15213,Q9NRX1,Q9NYH9,O00567,P62249,Q5QJE6,P62266,Q8IWA0,Q9NQZ2,Q13601,Q9Y3A2,Q8NDD1,Q15061,P62979,P46782,P22087,Q9H583,Q9UMY1,Q8TED0,Q8NEJ9,Q9Y3A4,Q92979,Q8NI36,Q9Y5J1,Q9Y2P8,Q13895,O43818,Q96G21,P61247,P25398,P62857,P46781,Q9H0A0","Q9H6R4,P08708,P62241,Q15269,P62081,Q9Y324,Q9UNX4,P62263,P42677,P62701,Q9NY61,Q9Y2X3,O00566,P62244,Q9NV06,P62753,Q9BVJ6,P62847,P62280,Q12788,Q9BSC4,Q9NV31,Q969X6,P62277,P55769,O15213,Q9NRX1,Q9NYH9,O00567,P62249,Q5QJE6,P62266,Q8IWA0,Q9NQZ2,Q13601,Q9Y3A2,Q8NDD1,Q15061,P62979,P46782,P22087,Q9H583,Q9UMY1,Q8TED0,Q8NEJ9,Q9Y3A4,Q92979,Q8NI36,Q9Y5J1,Q9Y2P8,Q13895,O43818,Q96G21,P61247,P25398,P62857,P46781,Q9H0A0",0.417,0.744,2.68
"Cryo-EM structure of the human SSU processome, state pre-A1*",3.87,EMD-23937,7mq9,"Q14692,Q9H6R4,P08708,P62241,Q15269,P62081,Q9Y324,Q9UNX4,P62263,P42677,P62701,Q9NY61,Q9Y2X3,O00566,P62244,Q9NV06,P62753,Q9BVJ6,P62847,O75691,P62280,Q12788,Q9BSC4,Q9NV31,Q969X6,P62277,P55769,O15213,Q9NRX1,Q9NYH9,O00567,P62249,Q5QJE6,P62266,Q8IWA0,Q9NQZ2,Q13601,Q9Y3A2,Q8NDD1,Q15061,P62979,P46782,P22087,Q9H583,Q9UMY1,Q8TED0,Q92979,Q9Y3A4,Q8NI36,Q9Y5J1,Q9Y2P8,Q13895,O43818,Q96G21,P61247,P25398,P62857,P46781,Q9H0A0","Q14692,Q9H6R4,P08708,P62241,Q15269,P62081,Q9Y324,Q9UNX4,P62263,P42677,P62701,Q9NY61,Q9Y2X3,O00566,P62244,Q9NV06,P62753,Q9BVJ6,P62847,P62280,Q12788,Q9BSC4,Q9NV31,Q969X6,P62277,P55769,O15213,Q9NRX1,Q9NYH9,O00567,P62249,Q5QJE6,P62266,Q8IWA0,Q9NQZ2,Q13601,Q9Y3A2,Q8NDD1,Q15061,P62979,P46782,P22087,Q9H583,Q9UMY1,Q8TED0,Q92979,Q9Y3A4,Q8NI36,Q9Y5J1,Q9Y2P8,Q13895,O43818,Q96G21,P61247,P25398,P62857,P46781,Q9H0A0",0.357,0.848,0.0088
Structure of the U2 5' module of the A3'-SSA complex,3.1,EMD-12994,7onb,"Q15393,Q12874,Q15427,Q15428,O75533,Q9BWJ5,Q13435,Q7RTV0","Q15393,Q12874,Q15427,Q15428,O75533,Q9BWJ5,Q13435,Q7RTV0",0.389,0.631,0.015
"Structure of the yeast Gcn1 bound to a leading stalled 80S ribosome with Rbg2, Gir2, A- and P-tRNA and eIF5A",3.9,EMD-12534,7nrc,"P0CX51,P39939,P38701,P05737,P41057,P14127,P05750,P04650,P48589,P14120,Q08745,P49167,P0CX49,P05739,P0CX37,P0CX45,P0CX27,P05744,P05756,P05738,P0CX55,P07280,P87262,P33892,P05745,Q3E7X9,Q3E792,Q01855,P14126,P0CX84,P35997,P0CX82,P0C0V8,P23301,P0CX23,P05740,P05749,Q02753,P0C2H8,P0CX35,P04456,P0CX39,P05747,P26786,P0CX47,P41805,P32905,P0CX41,P0CX86,P49166,P0CX25,P36105,O13516,P0C2H6,P05759,P17076,P05743,P0CH08,P0CX31,P02406,P26784,P38011,Q3E757,P0CX29,P38061,P53295,P0CX33,Q12690,P04449,P33442,P39516,P25443,P0C0W1,P26321,P10664,P05748,P26783","P0CX51,P39939,P38701,P05737,P41057,P14127,P05750,P04650,P48589,P14120,Q08745,P49167,P0CX49,P05739,P0CX37,P0CX45,P0CX27,P05744,P05756,P05738,P0CX55,P07280,P87262,P33892,P05745,Q3E7X9,Q3E792,Q01855,P14126,P0CX84,P35997,P0CX82,P0C0V8,P23301,P0CX23,P05740,P05749,Q02753,P0C2H8,P0CX35,P04456,P0CX39,P05747,P26786,P0CX47,P41805,P32905,P0CX41,P0CX86,P49166,P0CX25,P36105,O13516,P0C2H6,P05759,P17076,P05743,P0CH08,P0CX31,P02406,P26784,P38011,Q3E757,P0CX29,P38061,P53295,P0CX33,Q12690,P04449,P33442,P39516,P25443,P0C0W1,P26321,P10664,P05748,P26783",0.378,0.845,0.03
Cryo-EM structure of the yeast THO-Sub2 complex,3.7,EMD-23527,7luv,"P53552,O13539,P17629,P33441,Q07478","P53552,O13539,P17629,P33441,Q07478",0.453,0.749,0.009
Cryo-EM Structure of the Activated Human Minor Spliceosome (minor Bact Complex),2.89,EMD-30875,7dvq,"P62314,P62316,Q6UX04,Q9UQ35,O15541,Q8TAD8,Q5RL73,O75533,Q13573,Q6P2Q9,P62308,Q9BRD0,P14678,Q9HCG8,Q9Y3B4,O60231,Q9P013,Q9BWG6,Q13435,Q9BWJ5,Q7RTV0,Q15029,Q99459,Q9H6L4,P62318,Q9P021,O43660,Q96DI7,P62304,Q9BZJ0,O75643,Q9Y388,P62306,Q15393,Q13356,Q92917,Q15427,Q8IYB3","P62314,P62316,Q6UX04,O15541,Q8TAD8,Q5RL73,O75533,Q13573,Q6P2Q9,P62308,Q9BRD0,P14678,Q9HCG8,Q9Y3B4,O60231,Q9P013,Q9BWG6,Q13435,Q9BWJ5,Q7RTV0,Q15029,Q99459,Q9H6L4,P62318,Q9P021,O43660,Q96DI7,P62304,Q9BZJ0,O75643,Q9Y388,P62306,Q15393,Q13356,Q92917,Q15427,Q8IYB3",0.432,0.616,0.014
PRMT5 bound to covalent PBM-site inhibitor BRD-6988,2.39,EMD-23609,7m05,"O14744,Q9BQA1","O14744,Q9BQA1",0.624,0.889,5.0
Cryo-EM structure of the activated spliceosome (Bact complex) at an atomic resolution of 2.5 angstrom,2.5,EMD-30637,7dco,"A0A6A5PW35,P20095,A0A6A5Q3N1,A0A6A5Q466,A0A6A5Q1K7,A0A6A5PW68,A0A6A5PTY9,A0A6A5PZG6,A0A6A5Q895,A0A6A5Q100,A0A6A5Q2G3,A0A6A5PQI0,A0A6A5Q641,Q03772,P0C074,A0A6L1AYM3,A0A6A5Q1E9,A0A6A5Q0W7,A0A6A5PUP5,A0A6A5PT67,A0A6A5Q0I3,Q07930,A0A6L0ZK95,A0A6A5Q318,A0A6A5Q2I8,P40204,A0A6A5Q155,A0A6A5Q0A4,Q02521,A0A6L1ALU2,A0A6A5PYD5,A0A6L0ZSI9,A0A6A5PSM1,A0A6A5Q3H8,P32524,A0A6L0ZMZ1,A0A6A5Q0Z2,Q03654,A0A6A5Q5K4,A0A6A5PZ67,A0A6A5PVM6,A0A6A5Q291","A0A6A5PW35,P20095,A0A6A5Q3N1,A0A6A5Q1K7,A0A6A5PZG6,A0A6A5Q895,A0A6A5Q2G3,Q03772,P0C074,A0A6A5PT67,Q07930,A0A6A5Q0I3,A0A6L0ZK95,A0A6A5Q318,P40204,A0A6A5Q155,Q02521,A0A6L0ZSI9,A0A6A5Q3H8,P32524,A0A6L0ZMZ1,Q03654,A0A6A5Q5K4,A0A6A5PVM6",0.408,0.553,0.015
"Yeast C complex spliceosome at 2.8 Angstrom resolution with Prp18/Slu7 bound, composite map",2.8,EMD-12106,7b9v,"A0A6A5PW35,P43321,A0A6L1B9A1,A0A6A5Q526,A0A6A5Q3N1,A0A6L0ZW46,Q12330,A0A6A5PTY9,A0A6A5PZG6,A0A6A5Q605,A0A6L0Y8G8,P33334,A0A6A5PX61,A0A6V8RGB0,A0A6A5Q2G3,A0A6A5PQI0,A0A6A5Q641,A0A6A5PX22,Q06217,A0A6A5Q1E9,P32639,A0A6A5PT67,A0A6A5Q318,P40204,A0A6A5Q155,A0A6A5Q0A4,A0A6A5PYD5,A0A6A5Q1C0,Q02260,A0A6A5Q0Z2,P40018,P54999,A0A6V8S636,A0A6V8RSY7","A0A6A5PW35,P43321,A0A6A5Q3N1,Q12330,A0A6A5PZG6,A0A6L0Y8G8,P33334,A0A6V8RGB0,A0A6A5Q2G3,A0A6A5PX22,Q06217,P32639,A0A6A5PT67,A0A6A5Q318,P40204,A0A6A5Q155,Q02260,P40018,P54999,A0A6V8S636,A0A6V8RSY7",0.378,0.677,5.0
Yeast 80S ribosome bound to eEF3 and A/A- and P/P-tRNAs (PRE-1),3.3,EMD-12081,7b7d,"P38011,P05738,P05740,Q3E757,P0CX29,P05749,Q02753,P38061,P16521,P0CX51,P39939,P0C2H8,P38701,P05737,P0CX55,P41057,P14127,P07280,P05750,P0CX33,P0CX35,P04456,P87262,Q12690,P0CX39,P04650,P04449,P48589,P05747,P14120,Q08745,P05745,P26786,P0CX47,P33442,Q3E792,Q01855,Q3E7X9,P14126,P05739,P41805,P32905,P0CX49,P0CX84,P0CX41,P0CX87,P39516,P49166,P49167,P0CX37,P25443,P0CX45,P0CX27,P05744,P0C0W1,P35997,P26321,P0CX82,P0CX25,P10664,P05756,P36105,O13516,P26783,P05748,P0C0V8,P05759,P0C2H6,P17076,P05743,P0CH08,P0CX31,P02406,P26784,P0CX23","P38011,P05738,P05740,Q3E757,P0CX29,P05749,Q02753,P38061,P16521,P0CX51,P39939,P0C2H8,P38701,P05737,P0CX55,P41057,P14127,P07280,P05750,P0CX33,P0CX35,P04456,P87262,Q12690,P0CX39,P04650,P04449,P48589,P05747,P14120,Q08745,P05745,P26786,P0CX47,P33442,Q3E792,Q01855,Q3E7X9,P14126,P05739,P41805,P32905,P0CX49,P0CX84,P0CX41,P0CX87,P39516,P49166,P49167,P0CX37,P25443,P0CX45,P0CX27,P05744,P0C0W1,P35997,P26321,P0CX82,P0CX25,P10664,P05756,P36105,O13516,P26783,P05748,P0C0V8,P05759,P0C2H6,P17076,P05743,P0CH08,P0CX31,P02406,P26784,P0CX23",0.464,0.729,0.04
Overall map of a transcribing RNA polymerase II-U1 snRNP complex with 145-nt RNA,3.6,EMD-11972,7b0y,"P62314,F1SKN8,P62316,I3LCB2,P09012,P62308,P60899,I3LCH3,P08621,P62318,Q66K91,A0A287ADR4,P62304,I3LSI7,I3LN51,P62306,A0A4X1VYD0,P11414,I3LJZ9,A0A0B8RVL1,F1RKE4","P62314,F1SKN8,P62316,I3LCB2,P09012,P62308,P60899,I3LCH3,P08621,P62318,Q66K91,A0A287ADR4,P62304,I3LSI7,I3LN51,P62306,A0A4X1VYD0,P11414,I3LJZ9,A0A0B8RVL1,F1RKE4",0.344,0.683,3.8
cryo-EM structure of the DEAH-box helicase Prp2 and coactivator Spp2,3.15,EMD-30638,7dcp,"A0A6A5Q6Y7,A0A6A5Q5S8",,0.545,0.731,0.015
cryo-EM structure of the DEAH-box helicase Prp2,2.9,EMD-30639,7dcq,A0A6A5Q5S8,,0.522,0.624,0.015
Cryo-EM structure of the pre-mRNA-loaded DEAH-box ATPase/helicase Prp2 in complex with Spp2,3.2,EMD-30643,7dd3,"A0A6A5Q6Y7,A0A6A5Q5S8",,0.484,0.606,0.025
cryo-EM structure of the DEAH-box helicase Prp2 in complex with its coactivator Spp2,3.15,EMD-30640,7dcr,"A0A6A5Q6Y7,A0A6A5Q5S8",,0.49,0.641,0.015
Cryo-EM structure of the 90S-exosome super-complex (state Post-A1-exosome),3.8,EMD-11808,7aju,"Q12460,Q12277,P42945,P25359,P38333,Q08492,Q06506,Q02354,Q06679,Q05946,Q05022,P0CX29,P06367,P0CX51,P47047,Q08162,P25368,P40055,P0CX55,P53276,Q04177,Q12220,P07280,P0CX35,Q05636,P46948,Q04305,P33750,P0CX39,P53254,Q12136,Q12035,P48240,Q08285,Q02931,P26786,P0CX47,P33442,Q3E7X9,Q05498,P38792,P32899,P53859,P47083,Q99207,Q08965,P0CX37,P39990,P53941,P38882,P53256,P34247,P0C0W1,P35997,P15646,P05756,O13516,P26783,Q04500,Q12499,P41819,P40362,Q06512,P0CX31,P25635,Q99216,Q06078,Q04217,P35194,Q06287,Q08096","Q12460,Q12277,P42945,P25359,P38333,Q08492,Q06506,Q02354,Q06679,Q05946,Q05022,P0CX29,P06367,P0CX51,P47047,Q08162,P25368,P40055,P0CX55,P53276,Q04177,Q12220,P07280,P0CX35,Q05636,P46948,Q04305,P33750,P0CX39,P53254,Q12136,Q12035,P48240,Q08285,Q02931,P26786,P0CX47,P33442,Q3E7X9,Q05498,P38792,P32899,P53859,P47083,Q99207,Q08965,P0CX37,P39990,P53941,P38882,P53256,P34247,P0C0W1,P35997,P15646,P05756,O13516,P26783,Q04500,Q12499,P41819,P40362,Q06512,P0CX31,P25635,Q99216,Q06078,Q04217,P35194,Q06287,Q08096",0.366,0.918,0.01
Structure of the human THO - UAP56 complex (Map B),3.3,EMD-11857,7apk,"Q96FV9,Q96J01,Q13769,Q86W42,Q8NI27,Q6I9Y2,Q13838","Q96FV9,Q96J01,Q13769,Q86W42,Q8NI27,Q6I9Y2,Q13838",0.051,0.086,0.05257
Cryo-EM structure of the apo form of human PRMT5:MEP50 complex at a resolution of 3.4 angstrom.,3.4,EMD-20764,6ugh,"O14744,Q9BQA1","O14744,Q9BQA1",0.447,0.726,0.00597
Human pre-Bact-1 spliceosome core structure,3.9,EMD-11694,7abf,"Q6P2Q9,Q9Y2W2,Q15029,Q9BZL1,Q96NC0,O43660,Q8NAV1,P55081,Q9P013,Q13573,O14776,P41223","Q6P2Q9,Q9Y2W2,Q15029,Q9BZL1,Q96NC0,O43660,Q8NAV1,P55081,Q9P013,Q13573,O14776,P41223",0.374,0.651,0.034
Cryo-EM structure of pre-60S ribosome from Saccharomyces cerevisiae rpl4delta63-87 strain at 3.12 Angstroms resolution(state R1),3.12,EMD-30170,7bt6,"P05738,P40078,Q08746,P05740,Q02892,P05749,Q02753,P38061,P0C2H8,P05737,P04456,P87262,Q12690,Q02326,P33201,P14120,P05745,P38202,P36160,P49167,P0CX49,P14126,P0CX84,P0CX41,Q07915,P49166,Q12522,P0CX45,P25382,P05744,P26321,P0CX82,P0CX25,P53742,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,P05743,P02406,P26784,P0CX23","P05738,P40078,Q08746,P05740,Q02892,P05749,Q02753,P38061,P0C2H8,P05737,P04456,P87262,Q12690,Q02326,P33201,P14120,P05745,P38202,P36160,P49167,P0CX49,P14126,P0CX84,P0CX41,Q07915,P49166,Q12522,P0CX45,P25382,P05744,P26321,P0CX82,P0CX25,P53742,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,P05743,P02406,P26784,P0CX23",0.533,0.816,0.025
Cryo-EM structure of pre-60S ribosome from Saccharomyces cerevisiae rpl4delta63-87 strain at 3.22 Angstroms resolution(state R2),3.22,EMD-30174,7btb,"P05738,P38779,P40078,Q08746,P05740,Q02892,P05749,Q02753,P38061,P0C2H8,P05737,P04456,P87262,P53927,Q12690,Q02326,P33201,P14120,P05745,Q12080,P38202,P36160,P49167,P0CX49,P14126,P0CX84,P0CX41,Q07915,P49166,P40693,Q12522,P0CX45,P25382,P05744,P26321,P0CX82,P53261,P0CX25,P53742,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,P05743,P02406,P26784,P0CX23","P05738,P38779,P40078,Q08746,P05740,Q02892,P05749,Q02753,P38061,P0C2H8,P05737,P04456,P87262,P53927,Q12690,Q02326,P33201,P14120,P05745,Q12080,P38202,P36160,P49167,P0CX49,P14126,P0CX84,P0CX41,Q07915,P49166,P40693,Q12522,P0CX45,P25382,P05744,P26321,P0CX82,P53261,P0CX25,P53742,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,P05743,P02406,P26784,P0CX23",0.51,0.711,0.03
Human C Complex Spliceosome - High-resolution CORE,3.4,EMD-11569,6zym,"Q9NXE8,Q9ULR0,Q9UQ35,Q13573,Q9NW64,Q9BW85,Q6P2Q9,Q14331,Q9HCG8,Q92620,Q9P013,Q9NW82,Q15029,Q99459,Q9Y3C6,O43660,Q96DI7,Q9BZJ0,P41223,Q86X95,O60508","Q9NXE8,Q9ULR0,Q13573,Q9NW64,Q9BW85,Q6P2Q9,Q14331,Q9HCG8,Q92620,Q9P013,Q9NW82,Q15029,Q99459,Q9Y3C6,O43660,Q96DI7,Q9BZJ0,P41223,Q86X95,O60508",0.498,0.924,0.025
Subunit joining exposes nascent pre-40S rRNA for processing and quality control,3.8,EMD-20077,6oig,"P05738,P05740,Q3E757,P05749,Q02753,P38061,P05317,P0C2H8,P05737,P04456,P87262,Q12690,P04650,P04449,P05747,P14120,P05745,P0CX23,P49167,P0CX49,P14126,P41805,P0CX84,P0CX41,P0CX43,P49166,P0CX45,P0CX27,P05744,P26321,P0CX82,P0CX25,P10664,P36105,P05748,P0C2H6,P17076,P05743,P0CH08,P02406,P26784,P0CX53,Q02326","P05738,P05740,Q3E757,P05749,Q02753,P38061,P05317,P0C2H8,P05737,P04456,P87262,Q12690,P04650,P04449,P05747,P14120,P05745,P0CX23,P49167,P0CX49,P14126,P41805,P0CX84,P0CX41,P0CX43,P49166,P0CX45,P0CX27,P05744,P26321,P0CX82,P0CX25,P10664,P36105,P05748,P0C2H6,P17076,P05743,P0CH08,P02406,P26784,P0CX53,Q02326",0.231,0.92,0.03
